1,1,0.0000000000000000
1,2,-0.9997714285714285
2,2,0.9997714285714285
2,2,0.9984000000000000
2,3,-0.9984000000000000
3,2,-0.9984000000000000
3,3,0.9984000000000000
1,1,0.0000000000000000
1,2,0.0000000000000000
2,2,0.0000000000000000
2,2,0.0000000000000000
2,3,0.0000000000000000
3,2,0.0000000000000000
3,3,0.0000000000000000
1,1,0.0000000000000000
